Module  ExpectedPeak    MeasuredPeak    oldFactor       Ratio           Sigma           Chi2/ndf        
W835    3482.22         3482.27         0.134361        0.999986        75.7202         0.391855        
W836    3481.94         3486.11         0.132735        0.998803        52.979          0.737935        
W837    3481.51         3480.84         0.134934        1.00019         70.6198         0.132232        
W838    3480.95         3479.68         0.145758        1.00037         64.0887         1.40416         
W839    3480.24         3479.14         0.122996        1.00032         62.9762         2.83327         
W840    3479.39         3468            0.129862        1.00328         68.6209         1.81006         
W841    3478.4          3477.64         0.134973        1.00022         66.7272         1.18624         
W842    3477.27         3482.01         0.142712        0.998637        97.124          0.838329        
W843    3475.99         3484.43         0.132801        0.997579        85.7064         1.49018         
W844    3474.58         3472.32         0.138508        1.00065         56.8041         2.52084         
W845    3473.03         3499.86         0.13358         0.992336        30.5515         1.87222         
W846    3471.34         3469.57         0.123035        1.00051         45.001          1.10716         
W847    3469.52         3478.22         0.139474        0.997498        63.9792         2.39531         
W848    3467.55         3457.24         0.12531         1.00298         77.7444         0.899011        
W849    3465.45         3484.79         0.125391        0.994451        88.5469         1.06646         
W850    3463.21         3625.31         0.140267        0.955286        40.8849         0.163906        
W851    3462.1          3399.14         0.152185        1.01852         42.956          1.20018         
W852    3464.33         3427.78         0.147456        1.01066         41.3447         0.539302        
W853            3466.43         3476.33         0.997151        119.763         1.10004         
W854    3468.4          3486.29         0.125176        0.994868        12.6289         0.654715        
W855    3470.22         3471.31         0.126369        0.999685        67.293          0.684878        
W856    3471.91         3488.63         0.133318        0.995208        51.8129         4.10743         
W857    3473.46         3458.17         0.123708        1.00442         68.5927         2.78895         
W858    3474.87         3488.59         0.133349        0.996067        59.8324         0.299821        
W859    3476.14         3490.97         0.169704        0.995751        35.4326         1.90268         
W860    3477.27         3477.28         0.132057        0.999995        54.5568         1.17815         
W861    3478.26         3473.86         0.151215        1.00127         62.8262         0.336037        
W862    3479.11         3478.69         0.134108        1.00012         51.6306         2.76727         
W863    3479.82         3478.28         0.164354        1.00044         60.0662         0.722115        
W864    3480.38         3478.05         0.170377        1.00067         50.548          0.224111        
W865    3480.81         3479.94         0.141786        1.00025         71.767          0.258313        
W866    3481.09         3485.9          0.141289        0.99862         63.0078         1.25685         
W867    3481.23         3481.58         0.137179        0.999902        80.1258         0.829082        
W868    3481.23         3481.79         0.132485        0.999841        85.0933         0.924266        
W869    3481.09         3481.16         0.155297        0.999979        80.794          2.59403         
W870    3480.81         3480.32         0.145842        1.00014         61.6381         0.542024        
W871    3480.38         3480.32         0.154933        1.00002         70.5104         1.37488         
W872    3479.82         3479.26         0.150122        1.00016         52.5634         0.488171        
W873    3479.11         3478.44         0.148492        1.00019         70.9972         1.0998          
W874    3478.26         3475.27         0.135889        1.00086         57.4127         2.90397         
W875    3477.27         3486.23         0.133124        0.99743         45.2311         0.992205        
W876    3476.14         3469.82         0.130904        1.00182         79.9581         3.10069         
W877    3474.87         3515.92         0.148519        0.988323        39.2697         1.88052         
W878    3473.46         3433.76         0.134837        1.01156         69.5465         0.833796        
W879    3471.91         3486.52         0.149661        0.99581         75.3591         1.8352          
W880    3470.22         3470            0.143636        1.00006         54.8634         1.58919         
W881    3468.4          3470.05         0.137918        0.999522        40.3075         0.741976        
W882    3466.43         3459.9          0.150062        1.00189         31.3856         1.36872         
W883    3464.33         3484.56         0.140945        0.994195        18.7217         0.116816        
W884    3462.1          3420.24         0.154102        1.01224         40.9663         0.834238        
W885    3460.84         3614.64         0.151915        0.957451        34.4458         1.0305          
W886    3463.08         3477.41         0.125172        0.995878        45.8428         0.360625        
W887    3465.17         3475.87         0.131376        0.996923        86.2407         0.863119        
W888    3467.14         3533.01         0.128499        0.981354        55.0163         1.45322         
W889    3468.96         3187.18         0.114297        1.08841         28.5279         2.84412         
W890    3470.65         3466.24         0.142665        1.00127         77.8614         7.47566         
W891    3472.19         3492.54         0.149178        0.994175        47.3612         2.19592         
W892    3473.6          3442.74         0.130186        1.00896         38.6144         1.4177          
W893    3474.87         3481.21         0.163498        0.998179        92.6291         3.45429         
W894    3476            3476.31         0.158731        0.99991         88.689          2.25716         
W895    3476.99         3476.81         0.156627        1.00005         61.2387         3.98531         
W896    3477.84         3478.08         0.170512        0.99993         67.2906         1.03688         
W897    3478.54         3479.12         0.172649        0.999835        83.1035         0.736044        
W898    3479.11         3473.6          0.170577        1.00159         61.8128         2.41473         
W899    3479.53         3478.49         0.147838        1.0003          74.4459         1.57004         
W900    3479.82         3471.82         0.149643        1.0023          115.708         0.995366        
W901    3479.96         3479.23         0.153859        1.00021         94.7791         1.01541         
W902    3479.96         3480.16         0.147558        0.999942        80.0475         1.21302         
W903    3479.82         3479.84         0.14857         0.999994        51.5163         2.78785         
W904    3479.53         3479.31         0.154242        1.00007         64.8748         0.312944        
W905    3479.11         3479.08         0.140086        1.00001         66.4866         1.68297         
W906    3478.54         3479.63         0.145074        0.999688        73.9872         3.00405         
W907    3477.84         3480.02         0.141493        0.999372        59.0402         1.0664          
W908    3476.99         3477.96         0.165707        0.999721        71.7335         0.36752         
W909    3476            3474.61         0.135403        1.0004          92.1174         1.29947         
W910    3474.87         3469.36         0.143379        1.00159         61.4942         1.0757          
W911    3473.6          3472.53         0.152886        1.00031         79.8006         0.416869        
W912    3472.19         3458.64         0.135712        1.00392         57.8878         1.82763         
W913    3470.65         3467.85         0.141419        1.00081         27.6408         2.11833         
W914    3468.96         3489.51         0.125353        0.994112        16.9318         2.47878         
W915            3467.14         3428.27         1.01134         134.83          2.19597         
W916            3465.17         3490.94         0.992618        68.3555         1.60893         
W917    3463.08         3574.71         0.133151        0.968772        38.2663         0.858839        
W918    3460.84         3439.86         0.150504        1.0061          17.2983         2.99304         
W919    3459.45         3808.81         0.155283        0.908276        3.13061         9.34207e-06     
W920    3461.68         3623.56         0.133725        0.955327        15.7722         0.76619         
W921            3463.78         3488.57         0.992894        116.418         1.45366         
W922    3465.74         3491.87         0.137528        0.992517        34.7791         2.20457         
W923    3467.56         3492.56         0.123974        0.99284         18.3386         4.55946         
W924    3469.24         3487.83         0.14377         0.99467         54.2583         0.434622        
W925    3470.79         3478.4          0.137377        0.997811        54.3446         1.55096         
W926    3472.2          3481.92         0.132609        0.997208        83.9885         1.54025         
W927    3473.46         3474.03         0.155669        0.999835        47.6552         2.05014         
W928    3474.59         3470.65         0.155017        1.00114         49.8343         1.98238         
W929    3475.58         3473            0.166611        1.00074         60.029          0.179985        
W930    3476.43         3477.56         0.158548        0.999673        51.384          0.606811        
W931    3477.13         3478.11         0.154176        0.999719        27.8483         0.677091        
W932    3477.7          3477.04         0.159813        1.00019         69.6298         0.311766        
W933    3478.12         3461.94         0.137889        1.00467         87.9178         0.390012        
W934    3478.41         3477.82         0.134743        1.00017         55.6037         1.04615         
W935    3478.55         3478.39         0.128787        1.00004         80.745          1.12381         
W936    3478.55         3477.66         0.141495        1.00025         60.4456         0.19299         
W937    3478.41         3479.07         0.136117        0.999808        67.3805         1.04961         
W938    3478.12         3476.52         0.171127        1.00046         35.491          1.20628         
W939    3477.7          3487.95         0.142527        0.997061        49.3687         0.347559        
W940    3477.13         3477.17         0.148906        0.999989        58.6223         2.72267         
W941    3476.43         3480.12         0.124806        0.998939        68.3746         1.43998         
W942    3475.58         3473.55         0.139393        1.00058         64.7794         0.840579        
W943    3474.59         3469.66         0.136767        1.00142         22.7907         5.37337         
W944    3473.46         3475.72         0.12019         0.999351        39.6337         0.67829         
W945    3472.2          3479.45         0.125481        0.997916        27.4989         0.349362        
W946    3470.79         3470.27         0.124678        1.00015         52.3935         0.852817        
W947    3469.24         3466.95         0.136353        1.00066         54.264          0.252523        
W948    3467.56         3483.35         0.123398        0.995468        18.7433         0.790547        
W949    3465.74         3466.56         0.128759        0.999762        64.0569         0.749699        
W950    3463.78         3496.26         0.126382        0.990709        139.341         4.83085         
W951    3461.68         3617.24         0.12261         0.956995        26.7285         0.860339        
W952    3459.45         3789.5          0.13529         0.912903        3.70357         1.18698e-05     
W953    3457.92         3690.51         0.14118         0.936977        20.8714         1.66312         
W954    3460.15         3612.02         0.126677        0.957954        22.7173         0.877232        
W955            3462.24         3487.86         0.992654        259.05          0.86174         
W956            3464.2          3473.98         0.997185        168.553         1.55377         
W957    3466.02         3723.05         0.135327        0.930962        20.6685         2.50488         
W958    3467.7          3113.51         0.105988        1.11376         58.1382         7.84408         
W959    3469.25         3562.36         0.129504        0.973861        199.995         3.65829         
W960    3470.65         3503.39         0.123243        0.990655        25.3037         1.66426         
W961    3471.92         3476.01         0.124996        0.998823        56.839          1.94039         
W962    3473.04         3473.28         0.130174        0.999931        53.1262         2.80406         
W963    3474.03         3474.9          0.120162        0.999749        48.8496         3.33002         
W964    3474.88         3474.68         0.122123        1.00006         60.5017         0.946864        
W965    3475.58         3477.08         0.131611        0.999569        87.7773         1.58864         
W966    3476.15         3483.28         0.129054        0.997952        45.3208         0.239208        
W967    3476.57         3474.11         0.126514        1.00071         56.3225         2.46063         
W968    3476.85         3471.44         0.125987        1.00156         66.2877         0.657305        
W969    3476.99         3473.71         0.124744        1.00095         65.3217         2.65517         
W970    3476.99         3481.45         0.127343        0.998721        25.0138         1.19196         
W971    3476.85         3477.75         0.130427        0.999743        59.6365         2.00173         
W972    3476.57         3477.73         0.1226          0.999666        72.4682         1.67204         
W973    3476.15         3477.09         0.134618        0.999727        50.7974         0.300587        
W974    3475.58         3481.6          0.124831        0.99827         57.9952         0.373425        
W975    3474.88         3495.4          0.122878        0.994127        36.1864         0.846594        
W976    3474.03         3468.01         0.127258        1.00174         33.5425         0.0686194       
W977    3473.04         3411.05         0.130175        1.01817         66.3277         1.58674         
W978    3471.92         3474.04         0.130929        0.999388        57.9878         1.90662         
W979    3470.65         3467.94         0.114434        1.00078         52.9644         3.37895         
W980    3469.25         3470.94         0.128398        0.999511        41.9009         1.83004         
W981    3467.7          3466.61         0.132729        1.00031         76.219          0.567052        
W982            3466.02         3464.13         1.00054         71.2732         1.44303         
W983            3464.2          3496.53         0.990755        225.832         0.613381        
W984            3462.24         3460.51         1.0005          243.758         0.811251        
W985    3460.15         3551.58         0.130301        0.974257        62.205          2.64002         
W986    3457.92         3644.12         0.141768        0.948905        70.4015         2.69527         
W987    3456.26         3726.68         0.135744        0.927436        17.9562         1.79619         
W988    3458.48         3492.13         0.12398         0.990365        36.4311         4.52755         
W989            3460.57         3528.34         0.980793        221.341         1.37022         
W990            3462.53         3376.87         1.02537         122.431         1.28105         
W991            3464.34         3404.71         1.01752         127.354         1               
W992    3466.02         3539.97         0.131242        0.979111        61.1777         2.45215         
W993    3467.57         3469.66         0.126279        0.999395        38.6833         2.49211         
W994    3468.97         3476.36         0.131688        0.997874        18.0774         1.67081         
W995    3470.23         3300.64         0.118531        1.05138         54.5034         0.985532        
W996    3471.36         3507.65         0.140609        0.989653        36.7321         1.24539         
W997    3472.34         3472.45         0.112807        0.999969        46.0074         1.3852          
W998    3473.19         3470.53         0.125713        1.00077         54.6384         0.809511        
W999    3473.89         3497.86         0.130269        0.993149        44.1285         5.9639          
W1000   3474.46         3453.85         0.136752        1.00597         60.1925         1.37636         
W1001   3474.88         3480.19         0.135635        0.998474        67.9646         0.853172        
W1002   3475.16         3476.74         0.12768         0.999547        52.1757         3.13572         
W1003   3475.3          3475.18         0.136804        1.00003         32.3799         1.4886          
W1004   3475.3          3478.97         0.128472        0.998946        42.472          0.707841        
W1005   3475.16         3472.88         0.128896        1.00066         67.5365         0.826692        
W1006   3474.88         3479.07         0.124267        0.998795        64.3533         1.68415         
W1007   3474.46         3491.01         0.131995        0.995259        73.1247         3.116           
W1008   3473.89         3482.49         0.139284        0.99753         63.0952         1.03002         
W1009   3473.19         3718.99         0.127148        0.933906        6.30236         1.24464         
W1010   3472.34         2951.42         0.103773        1.1765          110.806         1.77137         
W1011   3471.36         3498.58         0.144761        0.992219        31.4666         1.05122         
W1012   3470.23         3473.04         0.122148        0.999192        43.8249         1.52037         
W1013   3468.97         3495.64         0.117859        0.992371        44.7777         0.594237        
W1014   3467.57         3551.84         0.13364         0.976272        50.4592         0.92385         
W1015   3466.02         3499.64         0.123847        0.990393        13.85           0.259061        
W1016           3464.34         3462.92         1.00041         86.741          1.3428          
W1017           3462.53         3461.11         1.00041         158.304         1.32882         
W1018           3460.57         3439.63         1.00609         289.689         0.573102        
W1019   3458.48         3907.52         0.115703        0.885085        33.7682         3.03123         
W1020   3456.26         4015.18         0.130759        0.860797        2.74092         3.93419e-06     
W1021   3454.46         3730.16         0.142691        0.926088        1.06214         3.94089e-07     
W1022   3456.68         3640            0.125755        0.949637        6.01691         3.8042e-05      
W1023           3458.77         3555.79         0.972715        192.102         1.58254         
W1024           3460.72         3637.56         0.951384        450.788         0.895101        
W1025           3462.53         3447.61         1.00433         219.341         1.56919         
W1026           3464.21         3446.6          1.00511         160.26          1.26457         
W1027           3465.75         3442.57         1.00673         149.619         0.786495        
W1028   3467.15         3327.8          0.122641        1.04187         46.3455         2.34671         
W1029   3468.41         3313.08         0.115644        1.04688         36.3508         0.518694        
W1030   3469.53         3484.2          0.133908        0.995791        68.2546         1.9824          
W1031   3470.52         3441.04         0.131338        1.00857         88.0367         0.173311        
W1032   3471.36         3446.11         0.127201        1.00733         71.9285         0.94754         
W1033   3472.06         3436.79         0.132709        1.01026         61.5334         1.05412         
W1034   3472.63         3323.98         0.118696        1.04472         38.4173         1.93326         
W1035   3473.05         3431.61         0.129101        1.01208         77.664          0.829671        
W1036   3473.33         3471.88         0.120993        1.00042         51.1247         0.702629        
W1037   3473.47         3471.67         0.131053        1.00052         43.8137         2.63145         
W1038   3473.47         3484.17         0.128185        0.996929        36.6639         1.24895         
W1039   3473.33         3473.71         0.13117         0.999892        62.8994         0.479064        
W1040   3473.05         3502.77         0.134878        0.991516        71.244          2.18274         
W1041   3472.63         3329.25         0.138317        1.04306         25.7272         2.61508         
W1042   3472.06         3483.05         0.125965        0.996846        55.7251         3.23723         
W1043   3471.36         3503.31         0.131842        0.99088         24.8551         2.09098         
W1044   3470.52         3436.11         0.123324        1.01001         59.4865         0.74797         
W1045   3469.53         3452.03         0.131135        1.00507         43.9624         0.990085        
W1046   3468.41         3472.72         0.12331         0.998759        42.3545         1.24347         
W1047           3467.15         3464.32         1.00082         132.229         3.08261         
W1048   3465.75         3483.32         0.138774        0.994955        62.4311         5.7587          
W1049           3464.21         3466.52         0.999335        148.49          1.19899         
W1050           3462.53         3464.49         0.999435        129.836         1.90098         
W1051           3460.72         3498            0.989341        81.5522         0.66066         
W1052           3458.77         3399.98         1.01729         265.998         0.631372        
W1053   3456.68         3643.21         0.138838        0.9488          26.3059         0.831732        
W1054   3454.46         3729.96         0.15341         0.926137        3.96473         1.32236e-05     
W1055   3452.52         3635.17         0.140196        0.949754        24.436          2.20723         
W1056   3454.74         3456.75         0.141063        0.999418        39.3656         2.43057         
W1057           3456.82         3516.5          0.983029        122.015         1               
W1058           3458.77         3445.64         1.00381         134.769         1               
W1059           3460.58         3514.57         0.984639        245.472         0.993792        
W1060           3462.25         3483.12         0.994009        168.545         1.00898         
W1061           3463.79         3470.43         0.998087        103.181         1.45135         
W1062   3465.19         3468.45         0.135947        0.999061        42.527          3.1556          
W1063   3466.45         3516.35         0.13535         0.98581         199.998         3.05214         
W1064   3467.57         3474.3          0.1271          0.998065        31.6991         1.84875         
W1065   3468.55         3489.89         0.127214        0.993886        77.6973         3.01684         
W1066   3469.4          3464.34         0.126743        1.00146         24.1081         0.408779        
W1067   3470.1          3543.9          0.130027        0.979174        27.4569         0.351658        
W1068   3470.66         3456.06         0.134753        1.00422         37.6423         1.14245         
W1069   3471.08         3484.03         0.112708        0.996285        27.0361         0.522344        
W1070   3471.36         3475.26         0.11777         0.998879        44.3672         1.59922         
W1071   3471.51         3461.9          0.133742        1.00277         61.3527         1.35061         
W1072   3471.51         3447.46         0.130075        1.00698         81.7575         3.76717         
W1073   3471.36         3463.59         0.133316        1.00225         38.941          1.46428         
W1074   3471.08         3481.63         0.11837         0.996969        53.8535         0.96597         
W1075   3470.66         3496.54         0.13564         0.9926          199.536         1.06963         
W1076   3470.1          3483.73         0.127345        0.996088        46.7025         0.816526        
W1077   3469.4          3455.24         0.143755        1.0041          61.9424         0.803243        
W1078   3468.55         3508.71         0.122545        0.988556        26.3911         2.44852         
W1079   3467.57         3456.3          0.134402        1.00326         38.1423         0.656398        
W1080   3466.45         3471.28         0.123098        0.99861         25.9726         0.485481        
W1081   3465.19         3457.7          0.137896        1.00217         42.857          1.5459          
W1082           3463.79         3484.84         0.993961        107.441         1.11057         
W1083           3462.25         3452.03         1.00296         115.737         1.1535          
W1084           3460.58         3432.02         1.00832         228.148         0.941346        
W1085   3458.77         3526.69         0.12858         0.980741        28.0172         1.25107         
W1086           3456.82         3457.26         0.999874        223.57          0.59931         
W1087   3454.74         3490.29         0.13879         0.989813        34.4639         1.85129         
W1088   3452.52         3657.09         0.150219        0.944061        12.046          1.92216         
W1089   3450.45         3662.98         0.143652        0.941979        25.6725         1.60545         
W1090   3452.66         3499.74         0.144844        0.986547        7.51672         2.66704         
W1091   3454.74         3749.99         0.150914        0.921267        12.7187         0.0561793       
W1092   3456.69         3226.75         0.148447        1.07126         48.9527         3.89581         
W1093   3458.49         3603.11         0.174686        0.959864        25.6988         4.14412         
W1094   3460.17         3431.86         0.171918        1.00825         48.0283         2.47508         
W1095   3461.7          3498.51         0.176381        0.989478        53.3589         1.76332         
W1096   3463.1          3440            0.152607        1.00671         6.01691         3.80425e-05     
W1097   3464.35         2841.37         0.102692        1.21925         70.848          1.46312         
W1098   3465.47         3594.47         0.135464        0.964112        44.0294         2.03444         
W1099   3466.46         3519.33         0.124569        0.984977        5.76164         4.10875e-05     
W1100   3467.3          3467.07         0.127837        1.00007         54.0978         2.51196         
W1101   3468            3501.34         0.13852         0.990476        74.6912         4.08829         
W1102   3468.56         3469.52         0.128035        0.999724        38.1605         0.0538102       
W1103   3468.98         3461.65         0.135425        1.00212         40.2366         0.72199         
W1104   3469.26         3472.85         0.129243        0.998967        49.8118         3.22053         
W1105   3469.4          3457.02         0.132235        1.00358         91.1342         2.84935         
W1106   3469.4          3443.32         0.143483        1.00757         54.6215         3.59972         
W1107   3469.26         3461.22         0.133536        1.00232         37.7959         3.22226         
W1108   3468.98         3464.19         0.147137        1.00138         52.9451         0.395218        
W1109   3468.56         3467.31         0.133203        1.00036         41.2178         2.09892         
W1110   3468            3476.1          0.142647        0.997668        40.7977         0.26907         
W1111   3467.3          2894.77         0.081779        1.19778         69.2013         0.715177        
W1112   3466.46         3506.51         0.133317        0.988578        34.6181         0.315185        
W1113   3465.47         3523.69         0.135115        0.983479        39.827          2.09989         
W1114   3464.35         3464.04         0.135736        1.00009         72.1227         0.926215        
W1115   3463.1          3595.76         0.133487        0.963104        32.9997         0.711754        
W1116   3461.7          3505.17         0.131228        0.987598        48.5346         5.49416         
W1117   3460.17         3554.81         0.133783        0.973377        44.1125         0.940946        
W1118   3458.49         3681.38         0.127564        0.939455        5.89529         0.404823        
W1119   3456.69         3870.19         0.159538        0.893156        3.4618          1.81525e-07     
W1120   3454.74         3469.45         0.121949        0.995761        28.0331         0.49457         
W1121   3452.66         3686.27         0.12803         0.936628        35.4662         0.839678        
W1122   3450.45         3571.94         0.146109        0.965985        3.57556         1.24462         
W1123   3448.24         3608.78         0.175171        0.955514        2.20949         1.55448e-05     
W1125   3452.53         3529.98         0.165338        0.978058        25.5271         3.78515         
W1126   3454.47         3601.7          0.190123        0.959122        45.1366         1.93374         
W1127   3456.27         3679.78         0.198479        0.93926         22.7115         0.564342        
W1128   3457.94         3706.64         0.175852        0.932905        21.4597         0.92092         
W1129   3459.47         3492.99         0.17541         0.990405        65.5183         5.34201         
W1130   3460.87         3576.67         0.174319        0.967624        20.1163         1.84733         
W1131   3462.12         3797.04         0.173882        0.911796        9.52386         0.124973        
W1132   3463.24         3567.87         0.155916        0.970675        48.8221         2.45973         
W1133   3464.22         3567.12         0.149831        0.971154        31.2408         0.815949        
W1134   3465.06         3663.57         0.137286        0.945815        29.4803         1.26445         
W1135   3465.76         3535.3          0.132534        0.980329        105.034         1.55485         
W1136   3466.32         3452.69         0.145664        1.00395         67.9187         1.2951          
W1137   3466.74         3672.75         0.137392        0.943909        40.5493         0.281423        
W1138   3467.02         3562.06         0.159431        0.973318        5.46525         0.99133         
W1139   3467.16         3528.04         0.147864        0.982745        44.5882         0.817009        
W1140   3467.16         3458.46         0.153248        1.00252         40.8436         6.51433         
W1141   3467.02         3649.59         0.136601        0.949975        11.8509         0.346649        
W1142   3466.74         3468.81         0.139752        0.999404        38.769          2.67258         
W1143   3466.32         3473.89         0.138891        0.997821        58.8469         0.128506        
W1144   3465.76         3601.12         0.134794        0.962411        200             1.59838         
W1145   3465.06         3745.75         0.145698        0.925065        39.4392         3.68313         
W1146   3464.22         3576.51         0.136436        0.968602        69.3748         0.702026        
W1147   3463.24         3587.28         0.134906        0.965422        29.219          1.32323         
W1148   3462.12         3711.56         0.147982        0.932795        27.656          1.12631         
W1149   3460.87         139006          0.166461        0.5             200             2.54579         
W1150   3459.47         3350            0.165021        1.03268         83.7926         1.12029         
W1151   3457.94         3616.13         0.154739        0.956254        26.716          2.62395         
W1152   3456.27         3638.99         0.172045        0.949789        6.30236         1.24464         
W1153   3454.47         3804.39         0.172496        0.90802         37.9501         2.58284         
W1154   3452.53         3693.64         0.154062        0.934722        28.1311         0.863653        
W1155   3450.45         3951.37         0.156608        0.87323         3.39699         9.47968e-06     
W1156   3448.24         3452.53         0.160806        0.998758        1.00847         8.12609e-06     
